_start,_end,_type,link,status,start_date,end_date,sourceID
227260,120193,intermediary_of,intermediary of,,,,Panama Papers
225286,120940,intermediary_of,intermediary of,,,,Panama Papers
224844,121235,intermediary_of,intermediary of,,,,Panama Papers
227260,122018,intermediary_of,intermediary of,,,,Panama Papers
222156,126365,intermediary_of,intermediary of,,,,Panama Papers
214494,126400,intermediary_of,intermediary of,,,,Panama Papers
220649,126459,intermediary_of,intermediary of,,,,Panama Papers
222156,126804,intermediary_of,intermediary of,,,,Panama Papers
222156,126806,intermediary_of,intermediary of,,,,Panama Papers
227260,126916,intermediary_of,intermediary of,,,,Panama Papers
214848,123854,intermediary_of,intermediary of,,,,Panama Papers
225286,123833,intermediary_of,intermediary of,,,,Panama Papers
218153,123903,intermediary_of,intermediary of,,,,Panama Papers
214687,125236,intermediary_of,intermediary of,,,,Panama Papers
214687,124158,intermediary_of,intermediary of,,,,Panama Papers
218153,111032,intermediary_of,intermediary of,,,,Panama Papers
227260,124328,intermediary_of,intermediary of,,,,Panama Papers
216317,124344,intermediary_of,intermediary of,,,,Panama Papers
216319,124353,intermediary_of,intermediary of,,,,Panama Papers
224844,124366,intermediary_of,intermediary of,,,,Panama Papers
227260,124368,intermediary_of,intermediary of,,,,Panama Papers
228537,124432,intermediary_of,intermediary of,,,,Panama Papers
216156,123779,intermediary_of,intermediary of,,,,Panama Papers
217789,124929,intermediary_of,intermediary of,,,,Panama Papers
218153,123980,intermediary_of,intermediary of,,,,Panama Papers
218924,124785,intermediary_of,intermediary of,,,,Panama Papers
218924,124786,intermediary_of,intermediary of,,,,Panama Papers
214687,125920,intermediary_of,intermediary of,,,,Panama Papers
218924,126038,intermediary_of,intermediary of,,,,Panama Papers
216156,126073,intermediary_of,intermediary of,,,,Panama Papers
222156,126272,intermediary_of,intermediary of,,,,Panama Papers
214687,124377,intermediary_of,intermediary of,,,,Panama Papers
217789,124382,intermediary_of,intermediary of,,,,Panama Papers
214687,111212,intermediary_of,intermediary of,,,,Panama Papers
227260,123695,intermediary_of,intermediary of,,,,Panama Papers
217661,124616,intermediary_of,intermediary of,,,,Panama Papers
214687,124327,intermediary_of,intermediary of,,,,Panama Papers
226056,124734,intermediary_of,intermediary of,,,,Panama Papers
218153,122907,intermediary_of,intermediary of,,,,Panama Papers
222156,123723,intermediary_of,intermediary of,,,,Panama Papers
226056,123734,intermediary_of,intermediary of,,,,Panama Papers
222156,123745,intermediary_of,intermediary of,,,,Panama Papers
218924,124433,intermediary_of,intermediary of,,,,Panama Papers
216156,124493,intermediary_of,intermediary of,,,,Panama Papers
225286,124833,intermediary_of,intermediary of,,,,Panama Papers
222169,122539,intermediary_of,intermediary of,,,,Panama Papers
224932,123088,intermediary_of,intermediary of,,,,Panama Papers
227260,122482,intermediary_of,intermediary of,,,,Panama Papers
222156,123016,intermediary_of,intermediary of,,,,Panama Papers
217661,123020,intermediary_of,intermediary of,,,,Panama Papers
227260,123035,intermediary_of,intermediary of,,,,Panama Papers
218924,125067,intermediary_of,intermediary of,,,,Panama Papers
227260,125158,intermediary_of,intermediary of,,,,Panama Papers
222156,125075,intermediary_of,intermediary of,,,,Panama Papers
218153,125102,intermediary_of,intermediary of,,,,Panama Papers
214687,126123,intermediary_of,intermediary of,,,,Panama Papers
218924,125093,intermediary_of,intermediary of,,,,Panama Papers
216654,125193,intermediary_of,intermediary of,,,,Panama Papers
225286,126284,intermediary_of,intermediary of,,,,Panama Papers
214848,126293,intermediary_of,intermediary of,,,,Panama Papers
222156,127243,intermediary_of,intermediary of,,,,Panama Papers
222156,127249,intermediary_of,intermediary of,,,,Panama Papers
225286,127290,intermediary_of,intermediary of,,,,Panama Papers
222156,127332,intermediary_of,intermediary of,,,,Panama Papers
224844,127889,intermediary_of,intermediary of,,,,Panama Papers
227260,127890,intermediary_of,intermediary of,,,,Panama Papers
214494,127863,intermediary_of,intermediary of,,,,Panama Papers
222156,127826,intermediary_of,intermediary of,,,,Panama Papers
214494,127864,intermediary_of,intermediary of,,,,Panama Papers
222156,127830,intermediary_of,intermediary of,,,,Panama Papers
218924,128219,intermediary_of,intermediary of,,,,Panama Papers
227260,129135,intermediary_of,intermediary of,,,,Panama Papers
227260,129136,intermediary_of,intermediary of,,,,Panama Papers
225286,129111,intermediary_of,intermediary of,,,,Panama Papers
214687,93325,intermediary_of,intermediary of,,,,Panama Papers
225286,125276,intermediary_of,intermediary of,,,,Panama Papers
217661,125424,intermediary_of,intermediary of,,,,Panama Papers
214687,123338,intermediary_of,intermediary of,,,,Panama Papers
216654,123467,intermediary_of,intermediary of,,,,Panama Papers
214687,123339,intermediary_of,intermediary of,,,,Panama Papers
222156,123447,intermediary_of,intermediary of,,,,Panama Papers
218924,123432,intermediary_of,intermediary of,,,,Panama Papers
218924,123452,intermediary_of,intermediary of,,,,Panama Papers
217661,127701,intermediary_of,intermediary of,,,,Panama Papers
217661,127696,intermediary_of,intermediary of,,,,Panama Papers
227260,127672,intermediary_of,intermediary of,,,,Panama Papers
227260,122020,intermediary_of,intermediary of,,,,Panama Papers
214687,122580,intermediary_of,intermediary of,,,,Panama Papers
217933,122095,intermediary_of,intermediary of,,,,Panama Papers
227260,122450,intermediary_of,intermediary of,,,,Panama Papers
226056,122510,intermediary_of,intermediary of,,,,Panama Papers
214494,122530,intermediary_of,intermediary of,,,,Panama Papers
222156,122603,intermediary_of,intermediary of,,,,Panama Papers
222156,122609,intermediary_of,intermediary of,,,,Panama Papers
222156,122615,intermediary_of,intermediary of,,,,Panama Papers
222169,123230,intermediary_of,intermediary of,,,,Panama Papers
222156,125368,intermediary_of,intermediary of,,,,Panama Papers
214687,124818,intermediary_of,intermediary of,,,,Panama Papers
214687,125297,intermediary_of,intermediary of,,,,Panama Papers
214687,125169,intermediary_of,intermediary of,,,,Panama Papers
217374,125319,intermediary_of,intermediary of,,,,Panama Papers
214687,125221,intermediary_of,intermediary of,,,,Panama Papers
227260,125358,intermediary_of,intermediary of,,,,Panama Papers
214687,126770,intermediary_of,intermediary of,,,,Panama Papers
214687,125645,intermediary_of,intermediary of,,,,Panama Papers
218924,125745,intermediary_of,intermediary of,,,,Panama Papers
214844,126139,intermediary_of,intermediary of,,,,Panama Papers
222156,126428,intermediary_of,intermediary of,,,,Panama Papers
222156,126444,intermediary_of,intermediary of,,,,Panama Papers
222156,126445,intermediary_of,intermediary of,,,,Panama Papers
214687,92962,intermediary_of,intermediary of,,,,Panama Papers
218924,126689,intermediary_of,intermediary of,,,,Panama Papers
218924,124672,intermediary_of,intermediary of,,,,Panama Papers
225286,127885,intermediary_of,intermediary of,,,,Panama Papers
218153,127897,intermediary_of,intermediary of,,,,Panama Papers
214687,89489,intermediary_of,intermediary of,,,,Panama Papers
222156,127918,intermediary_of,intermediary of,,,,Panama Papers
225286,130741,intermediary_of,intermediary of,,,,Panama Papers
222156,130604,intermediary_of,intermediary of,,,,Panama Papers
222156,130613,intermediary_of,intermediary of,,,,Panama Papers
217661,130674,intermediary_of,intermediary of,,,,Panama Papers
222156,129122,intermediary_of,intermediary of,,,,Panama Papers
217374,129533,intermediary_of,intermediary of,,,,Panama Papers
214687,112701,intermediary_of,intermediary of,,,,Panama Papers
225286,130053,intermediary_of,intermediary of,,,,Panama Papers
222169,126540,intermediary_of,intermediary of,,,,Panama Papers
220649,127521,intermediary_of,intermediary of,,,,Panama Papers
218924,126554,intermediary_of,intermediary of,,,,Panama Papers
227260,126588,intermediary_of,intermediary of,,,,Panama Papers
218153,125010,intermediary_of,intermediary of,,,,Panama Papers
222156,125079,intermediary_of,intermediary of,,,,Panama Papers
222156,125088,intermediary_of,intermediary of,,,,Panama Papers
228537,125432,intermediary_of,intermediary of,,,,Panama Papers
218924,125433,intermediary_of,intermediary of,,,,Panama Papers
218924,125438,intermediary_of,intermediary of,,,,Panama Papers
222156,125469,intermediary_of,intermediary of,,,,Panama Papers
214687,125503,intermediary_of,intermediary of,,,,Panama Papers
214494,125922,intermediary_of,intermediary of,,,,Panama Papers
222156,125888,intermediary_of,intermediary of,,,,Panama Papers
214687,126844,intermediary_of,intermediary of,,,,Panama Papers
225286,126861,intermediary_of,intermediary of,,,,Panama Papers
222156,127754,intermediary_of,intermediary of,,,,Panama Papers
223962,69167,intermediary_of,intermediary of,,,,Panama Papers
218924,125775,intermediary_of,intermediary of,,,,Panama Papers
218924,126217,intermediary_of,intermediary of,,,,Panama Papers
214687,126147,intermediary_of,intermediary of,,,,Panama Papers
214687,126148,intermediary_of,intermediary of,,,,Panama Papers
216317,127559,intermediary_of,intermediary of,,,,Panama Papers
218924,127592,intermediary_of,intermediary of,,,,Panama Papers
218924,127036,intermediary_of,intermediary of,,,,Panama Papers
217661,128729,intermediary_of,intermediary of,,,,Panama Papers
215875,90634,intermediary_of,intermediary of,,,,Panama Papers
225286,127712,intermediary_of,intermediary of,,,,Panama Papers
222156,124152,intermediary_of,intermediary of,,,,Panama Papers
218311,124172,intermediary_of,intermediary of,,,,Panama Papers
225286,124254,intermediary_of,intermediary of,,,,Panama Papers
217374,124430,intermediary_of,intermediary of,,,,Panama Papers
218924,124543,intermediary_of,intermediary of,,,,Panama Papers
218153,114739,intermediary_of,intermediary of,,,,Panama Papers
214687,114829,intermediary_of,intermediary of,,,,Panama Papers
226056,127246,intermediary_of,intermediary of,,,,Panama Papers
222156,128927,intermediary_of,intermediary of,,,,Panama Papers
218924,129003,intermediary_of,intermediary of,,,,Panama Papers
217661,129167,intermediary_of,intermediary of,,,,Panama Papers
214687,130133,intermediary_of,intermediary of,,,,Panama Papers
222156,127726,intermediary_of,intermediary of,,,,Panama Papers
220649,128753,intermediary_of,intermediary of,,,,Panama Papers
217661,128736,intermediary_of,intermediary of,,,,Panama Papers
222497,90652,intermediary_of,intermediary of,,,,Panama Papers
227260,128835,intermediary_of,intermediary of,,,,Panama Papers
214687,128775,intermediary_of,intermediary of,,,,Panama Papers
218924,128964,intermediary_of,intermediary of,,,,Panama Papers
214687,128776,intermediary_of,intermediary of,,,,Panama Papers
226936,126620,intermediary_of,intermediary of,,,,Panama Papers
227260,126626,intermediary_of,intermediary of,,,,Panama Papers
218924,126633,intermediary_of,intermediary of,,,,Panama Papers
225286,127074,intermediary_of,intermediary of,,,,Panama Papers
218311,127075,intermediary_of,intermediary of,,,,Panama Papers
218924,127204,intermediary_of,intermediary of,,,,Panama Papers
222156,127974,intermediary_of,intermediary of,,,,Panama Papers
222156,127990,intermediary_of,intermediary of,,,,Panama Papers
222156,127991,intermediary_of,intermediary of,,,,Panama Papers
218924,128451,intermediary_of,intermediary of,,,,Panama Papers
220649,130567,intermediary_of,intermediary of,,,,Panama Papers
227093,130166,intermediary_of,intermediary of,,,,Panama Papers
222156,130147,intermediary_of,intermediary of,,,,Panama Papers
222156,130148,intermediary_of,intermediary of,,,,Panama Papers
222156,130195,intermediary_of,intermediary of,,,,Panama Papers
222156,130205,intermediary_of,intermediary of,,,,Panama Papers
218924,125474,intermediary_of,intermediary of,,,,Panama Papers
226936,125815,intermediary_of,intermediary of,,,,Panama Papers
218924,125893,intermediary_of,intermediary of,,,,Panama Papers
214687,126705,intermediary_of,intermediary of,,,,Panama Papers
222156,126676,intermediary_of,intermediary of,,,,Panama Papers
227093,126471,intermediary_of,intermediary of,,,,Panama Papers
214687,111211,intermediary_of,intermediary of,,,,Panama Papers
218924,124584,intermediary_of,intermediary of,,,,Panama Papers
218153,124704,intermediary_of,intermediary of,,,,Panama Papers
214687,93981,intermediary_of,intermediary of,,,,Panama Papers
220649,124919,intermediary_of,intermediary of,,,,Panama Papers
220649,125612,intermediary_of,intermediary of,,,,Panama Papers
222156,124722,intermediary_of,intermediary of,,,,Panama Papers
222156,124721,intermediary_of,intermediary of,,,,Panama Papers
222156,124895,intermediary_of,intermediary of,,,,Panama Papers
214844,124916,intermediary_of,intermediary of,,,,Panama Papers
226936,125596,intermediary_of,intermediary of,,,,Panama Papers
218924,124917,intermediary_of,intermediary of,,,,Panama Papers
218153,68525,intermediary_of,intermediary of,,,,Panama Papers
220649,126375,intermediary_of,intermediary of,,,,Panama Papers
222156,128620,intermediary_of,intermediary of,,,,Panama Papers
218924,128662,intermediary_of,intermediary of,,,,Panama Papers
228381,128667,intermediary_of,intermediary of,,,,Panama Papers
214687,112662,intermediary_of,intermediary of,,,,Panama Papers
221410,128706,intermediary_of,intermediary of,,,,Panama Papers
225286,128952,intermediary_of,intermediary of,,,,Panama Papers
214687,129585,intermediary_of,intermediary of,,,,Panama Papers
214687,129656,intermediary_of,intermediary of,,,,Panama Papers
218924,129771,intermediary_of,intermediary of,,,,Panama Papers
222156,130284,intermediary_of,intermediary of,,,,Panama Papers
214687,127932,intermediary_of,intermediary of,,,,Panama Papers
222156,128428,intermediary_of,intermediary of,,,,Panama Papers
219226,69389,intermediary_of,intermediary of,,,,Panama Papers
222156,128551,intermediary_of,intermediary of,,,,Panama Papers
225286,128454,intermediary_of,intermediary of,,,,Panama Papers
216317,128485,intermediary_of,intermediary of,,,,Panama Papers
217374,128522,intermediary_of,intermediary of,,,,Panama Papers
215875,128296,intermediary_of,intermediary of,,,,Panama Papers
222156,127391,intermediary_of,intermediary of,,,,Panama Papers
216317,127349,intermediary_of,intermediary of,,,,Panama Papers
227365,127455,intermediary_of,intermediary of,,,,Panama Papers
219033,128298,intermediary_of,intermediary of,,,,Panama Papers
222156,128046,intermediary_of,intermediary of,,,,Panama Papers
219396,91211,intermediary_of,intermediary of,,,,Panama Papers
214687,128902,intermediary_of,intermediary of,,,,Panama Papers
